[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, transfer_files_locally, wrapup
[2024-10-03 04:40:31] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-03 04:40:32] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-03 04:40:32] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-03 04:40:32] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-03 04:40:32] [class-ss-setup-task.php:33] Creating archive directory: C:\xampp\htdocs\FashionsByLina.github.io/wp-content/uploads\simply-static\temp-files/simply-static-1-1727930431\
[2024-10-03 04:40:32] [class-ss-setup-task.php:72] Adding origin URL to queue: http://localhost/fashionsbylina.github.io/
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:631. Processed Pages: 100
[2024-10-03 04:41:24] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 100 of 631 files
[2024-10-03 04:41:24] [trait-can-process-pages.php:110] Total pages: 631; Pages remaining: 531
[2024-10-03 04:41:24] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
[2024-10-03 04:41:24] [class-ss-archive-creation-job.php:136] Current task: transfer_files_locally
[2024-10-03 04:41:24] [class-ss-archive-creation-job.php:153] Performing task: transfer_files_locally
[2024-10-03 04:41:24] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferring 50 of 631 files
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/animations/styles
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/backbone
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/color-thief
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/dialog
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/dialog
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-gallery/css
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-gallery/js
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-select2/css
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/e-select2/js
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/eicons/css
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/eicons
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:102] Trying to transfer: C:/xampp/htdocs/FashionsByLina.github.io/wp-content/plugins/elementor/assets/lib/eicons/fonts
[2024-10-03 04:41:24] [class-ss-transfer-files-locally-task.php:73] [Transfer] Total Pages:631. Processed Pages: 150
[2024-10-03 04:41:24] [class-ss-task.php:44] Status message: [transfer_files_locally] Transferred 150 of 631 files
[2024-10-03 04:41:24] [trait-can-process-pages.php:110] Total pages: 631; Pages remaining: 481
[2024-10-03 04:41:24] [class-ss-archive-creation-job.php:181] We're not done with the transfer_files_locally task yet
